month,State,Total Sales Demand,Total Units Demanded per SKU,Order ID,Country,Cust_State
2,C1N,58.4043,9,4,CA,C
3,C1N,853.9905,86,56,CA,C
4,C1N,2223.7194,214,128,CA,C
10,C1N,65.3222,3,2,CA,C
11,C1N,276.944,6,5,CA,C
12,C1N,1093.7188,86,42,CA,C
1,CA,836111.87,147248,54618,US,CA
2,CA,686395.88,126568,45369,US,CA
3,CA,1898540.53,325954,174353,US,CA
4,CA,1505768.46,297042,164532,US,CA
5,CA,421701.11,58415,24294,US,CA
6,CA,536384.18,91955,34718,US,CA
7,CA,724629.91,124471,47959,US,CA
8,CA,645124.68,109615,39449,US,CA
9,CA,787361.82,138557,51612,US,CA
10,CA,927080.36,150864,56257,US,CA
11,CA,1910783.5,254753,98776,US,CA
12,CA,1413957.75,195222,88126,US,CA
1,CO,136949.63,22959,9109,US,CO
2,CO,103012.81,20317,7102,US,CO
3,CO,195401.63,34282,17044,US,CO
4,CO,328576.37,66578,36700,US,CO
5,CO,54555.75,7117,3191,US,CO
6,CO,71002.55,12201,4501,US,CO
7,CO,106124.18,17588,6518,US,CO
8,CO,101469.06,16560,6186,US,CO
9,CO,117608.12,19727,7354,US,CO
10,CO,151652.12,22615,8635,US,CO
11,CO,304249.14,37832,15573,US,CO
12,CO,208595.08,27071,12705,US,CO
1,CT,111000.75,21271,6979,US,CT
2,CT,89475.02,17329,6073,US,CT
3,CT,197590.21,34959,18667,US,CT
4,CT,299787.73,58512,35738,US,CT
5,CT,38432.32,5406,2205,US,CT
6,CT,55995.06,9616,3627,US,CT
7,CT,73988.41,13415,5067,US,CT
8,CT,76085.19,13128,4685,US,CT
9,CT,84895.8,16846,5469,US,CT
10,CT,114206.78,19852,7029,US,CT
11,CT,230832.61,31957,13074,US,CT
12,CT,185534.3,26316,12013,US,CT
1,DC,17739.32,3520,1530,US,DC
2,DC,17699.06,3004,1376,US,DC
3,DC,34270.91,5546,3344,US,DC
4,DC,50066.66,9984,6219,US,DC
5,DC,9016.11,1197,480,US,DC
6,DC,13054.94,2190,835,US,DC
7,DC,15546.71,2639,1004,US,DC
8,DC,16924.28,2983,1173,US,DC
9,DC,20085.89,3828,1474,US,DC
10,DC,22285.64,3850,1463,US,DC
11,DC,36007.52,5545,2280,US,DC
12,DC,31360.08,4637,1960,US,DC
1,DE,43693.77,7188,2506,US,DE
2,DE,32114.17,5975,2235,US,DE
3,DE,54015.09,9625,4976,US,DE
4,DE,96552.13,19788,11246,US,DE
5,DE,15665.54,1694,756,US,DE
6,DE,16772.21,3308,1153,US,DE
7,DE,27594.91,4622,2166,US,DE
8,DE,28115.51,4745,1713,US,DE
9,DE,29763.42,5220,2140,US,DE
10,DE,34369.83,5771,2200,US,DE
11,DE,90886.45,10858,4348,US,DE
12,DE,64468.56,8814,4125,US,DE
1,E1A,161.4716,30,23,CA,E
2,E1A,56.8632,11,5,CA,E
3,E1A,2040.8034,356,226,CA,E
4,E1A,4190.8945,593,437,CA,E
10,E1A,337.9896,33,11,CA,E
11,E1A,528.1304,32,18,CA,E
12,E1A,231.6887,24,17,CA,E
1,E1B,234.5195,41,21,CA,E
2,E1B,11.3091,3,2,CA,E
3,E1B,1338.0377,265,185,CA,E
4,E1B,2904.6096,309,240,CA,E
11,E1B,835.8005,61,20,CA,E
12,E1B,276.9909,13,9,CA,E
1,E1C,255.6339,33,10,CA,E
2,E1C,33.5118,5,5,CA,E
3,E1C,597.0314,157,125,CA,E
4,E1C,1981.7279,301,209,CA,E
11,E1C,143.7102,11,5,CA,E
12,E1C,350.4587,29,13,CA,E
1,E1E,71.4943,9,6,CA,E
3,E1E,831.3739,166,97,CA,E
4,E1E,1044.8042,169,107,CA,E
9,E1E,120.051,22,4,CA,E
10,E1E,48.2272,10,5,CA,E
11,E1E,219.7604,26,12,CA,E
12,E1E,567.5946,15,11,CA,E
2,E1G,103.8679,1,1,CA,E
3,E1G,1741.568,232,133,CA,E
4,E1G,3372.8959,417,274,CA,E
9,E1G,86.3195,10,3,CA,E
10,E1G,349.8121,26,10,CA,E
11,E1G,278.4811,2,2,CA,E
12,E1G,240.3777,16,6,CA,E
1,E1H,61.472,8,4,CA,E
3,E1H,334.1148,56,29,CA,E
4,E1H,537.8675,72,46,CA,E
12,E1H,15.7579,7,5,CA,E
3,E1J,220.3912,31,22,CA,E
4,E1J,187.2853,21,16,CA,E
10,E1J,29.713,5,1,CA,E
12,E1J,278.4744,17,5,CA,E
1,E1N,11.8221,9,5,CA,E
2,E1N,167.6734,19,9,CA,E
3,E1N,953.1416,76,50,CA,E
4,E1N,1076.9279,203,133,CA,E
10,E1N,151.8395,26,16,CA,E
11,E1N,376.6542,26,18,CA,E
12,E1N,416.1717,21,7,CA,E
1,E1V,75.1938,13,10,CA,E
2,E1V,378.8468,12,9,CA,E
3,E1V,904.2702,94,63,CA,E
4,E1V,1486.1895,265,151,CA,E
10,E1V,353.7399,72,15,CA,E
11,E1V,413.6883,33,16,CA,E
12,E1V,1277.1693,82,53,CA,E
1,E1W,43.0195,7,4,CA,E
2,E1W,153.3124,9,4,CA,E
3,E1W,152.1959,19,16,CA,E
4,E1W,170.5185,20,16,CA,E
11,E1W,300.8649,52,23,CA,E
3,E1X,203.2498,56,34,CA,E
4,E1X,419.9765,56,47,CA,E
9,E1X,13.5151,1,1,CA,E
11,E1X,53.2567,1,1,CA,E
12,E1X,55.0516,8,6,CA,E
1,E2A,116.8924,21,9,CA,E
2,E2A,123.683,18,13,CA,E
3,E2A,299.9002,97,53,CA,E
4,E2A,1352.2956,277,210,CA,E
10,E2A,233.3851,28,19,CA,E
11,E2A,451.49,45,26,CA,E
12,E2A,561.2917,36,27,CA,E
1,E2E,176.9078,16,15,CA,E
2,E2E,214.6544,45,19,CA,E
3,E2E,1496.5752,225,163,CA,E
4,E2E,1614.4672,241,170,CA,E
9,E2E,37.5478,2,1,CA,E
10,E2E,93.856,4,2,CA,E
11,E2E,400.7374,21,9,CA,E
12,E2E,725.6199,75,28,CA,E
3,E2G,29.3872,13,10,CA,E
4,E2G,318.2143,34,31,CA,E
11,E2G,126.5853,38,9,CA,E
12,E2G,284.5427,7,6,CA,E
2,E2H,52.7309,20,11,CA,E
3,E2H,267.4938,58,20,CA,E
4,E2H,339.2904,29,21,CA,E
11,E2H,91.0047,40,14,CA,E
2,E2J,82.3373,1,1,CA,E
3,E2J,723.9627,73,46,CA,E
4,E2J,1047.7466,143,97,CA,E
11,E2J,159.7167,5,5,CA,E
12,E2J,252.4914,54,17,CA,E
1,E2K,337.8585,75,14,CA,E
2,E2K,41.3612,6,3,CA,E
3,E2K,441.4917,53,41,CA,E
4,E2K,1278.4985,202,156,CA,E
11,E2K,11.4061,1,1,CA,E
12,E2K,29.7692,5,5,CA,E
1,E2L,183.7288,19,7,CA,E
2,E2L,93.926,27,8,CA,E
3,E2L,92.0856,14,12,CA,E
4,E2L,365.8082,59,49,CA,E
11,E2L,52.0468,8,1,CA,E
12,E2L,48.0801,4,1,CA,E
1,E2M,409.0684,17,7,CA,E
3,E2M,437.9035,62,42,CA,E
4,E2M,1145.2746,155,108,CA,E
11,E2M,253.2863,26,15,CA,E
12,E2M,586.0401,24,18,CA,E
2,E2N,28.707,10,5,CA,E
3,E2N,267.5678,37,30,CA,E
4,E2N,124.6247,17,8,CA,E
11,E2N,10.9572,2,1,CA,E
1,E2P,72.9635,14,3,CA,E
2,E2P,82.3373,1,1,CA,E
3,E2P,51.4131,10,5,CA,E
4,E2P,171.5656,20,17,CA,E
11,E2P,121.7394,7,2,CA,E
12,E2P,44.3757,6,3,CA,E
3,E2S,150.0325,25,23,CA,E
4,E2S,64.2234,8,6,CA,E
12,E2S,116.1871,20,5,CA,E
1,E2V,190.4173,46,16,CA,E
2,E2V,5.885,1,1,CA,E
3,E2V,986.3095,101,70,CA,E
4,E2V,1753.4953,249,174,CA,E
11,E2V,361.2795,7,7,CA,E
12,E2V,161.1348,19,13,CA,E
1,E3A,107.7528,13,7,CA,E
2,E3A,121.2283,18,7,CA,E
3,E3A,775.0614,166,82,CA,E
4,E3A,2051.4721,367,165,CA,E
10,E3A,225.3116,2,2,CA,E
11,E3A,265.781,19,10,CA,E
12,E3A,500.2323,41,29,CA,E
1,E3B,484.0437,94,31,CA,E
2,E3B,82.3598,18,8,CA,E
3,E3B,1426.9938,244,141,CA,E
4,E3B,2259.6897,360,239,CA,E
10,E3B,45.7937,14,5,CA,E
11,E3B,372.1952,38,16,CA,E
12,E3B,781.2143,24,19,CA,E
2,E3C,103.2331,17,6,CA,E
3,E3C,720.0241,74,60,CA,E
4,E3C,630.9321,91,55,CA,E
10,E3C,75.6967,4,2,CA,E
11,E3C,702.3541,7,6,CA,E
12,E3C,159.8399,19,9,CA,E
3,E3E,41.1647,6,5,CA,E
4,E3E,310.6496,71,37,CA,E
11,E3E,50.213,1,1,CA,E
12,E3E,72.218,12,2,CA,E
2,E3L,77.7588,8,7,CA,E
3,E3L,83.411,14,12,CA,E
4,E3L,757.1933,151,91,CA,E
10,E3L,136.5329,22,3,CA,E
11,E3L,20.6586,5,5,CA,E
12,E3L,82.0583,11,3,CA,E
1,E3N,1106.2366,98,31,CA,E
2,E3N,55.3067,14,5,CA,E
3,E3N,573.0796,88,39,CA,E
4,E3N,533.022,52,46,CA,E
10,E3N,109.2457,6,5,CA,E
11,E3N,368.6272,6,4,CA,E
12,E3N,202.0099,19,7,CA,E
1,E3V,376.6863,32,6,CA,E
2,E3V,102.6741,9,3,CA,E
3,E3V,108.0324,12,10,CA,E
4,E3V,123.3788,16,11,CA,E
11,E3V,79.2114,10,5,CA,E
12,E3V,90.1216,30,7,CA,E
1,E3Y,36.8845,1,1,CA,E
2,E3Y,18.1083,3,1,CA,E
3,E3Y,32.9005,9,5,CA,E
4,E3Y,198.0864,12,12,CA,E
11,E3Y,187.1856,11,11,CA,E
12,E3Y,66.1944,9,8,CA,E
2,E3Z,61.8868,11,10,CA,E
3,E3Z,11.1807,1,1,CA,E
4,E3Z,182.7708,35,30,CA,E
10,E3Z,182.8901,50,3,CA,E
11,E3Z,44.8942,1,1,CA,E
12,E3Z,170.9528,15,12,CA,E
2,E4A,116.9822,18,11,CA,E
3,E4A,240.6419,77,25,CA,E
4,E4A,432.8413,121,51,CA,E
10,E4A,75.965,9,5,CA,E
11,E4A,204.7296,4,4,CA,E
12,E4A,119.5902,20,7,CA,E
2,E4B,26.3125,7,5,CA,E
3,E4B,85.2452,24,22,CA,E
4,E4B,270.3825,48,34,CA,E
11,E4B,155.7525,31,8,CA,E
12,E4B,77.8646,8,3,CA,E
3,E4C,17.2073,3,3,CA,E
4,E4C,637.2991,103,84,CA,E
10,E4C,21.6163,2,2,CA,E
11,E4C,125.5364,2,2,CA,E
1,E4E,51.1267,3,3,CA,E
3,E4E,168.1052,40,26,CA,E
4,E4E,963.8264,168,110,CA,E
10,E4E,27.933,1,1,CA,E
11,E4E,348.0441,10,7,CA,E
12,E4E,513.8683,28,11,CA,E
3,E4G,207.9282,43,16,CA,E
4,E4G,15.4992,12,3,CA,E
11,E4G,637.6908,30,19,CA,E
12,E4G,7.5139,2,1,CA,E
1,E4H,35.8662,7,5,CA,E
2,E4H,39.5554,9,9,CA,E
3,E4H,351.3745,44,28,CA,E
4,E4H,357.3954,68,40,CA,E
10,E4H,60.0796,1,1,CA,E
11,E4H,79.6753,3,3,CA,E
12,E4H,53.1393,5,5,CA,E
1,E4J,207.0993,75,6,CA,E
2,E4J,36.2393,3,1,CA,E
3,E4J,296.9246,69,52,CA,E
4,E4J,482.8069,48,37,CA,E
1,E4K,76.9171,5,1,CA,E
3,E4K,158.2818,30,18,CA,E
4,E4K,710.725,125,93,CA,E
11,E4K,446.4909,32,20,CA,E
12,E4K,11.1805,5,2,CA,E
1,E4L,9.9992,1,1,CA,E
2,E4L,23.7741,3,3,CA,E
3,E4L,871.257,204,102,CA,E
4,E4L,1321.2323,260,118,CA,E
10,E4L,20.9553,10,1,CA,E
11,E4L,353.0434,7,7,CA,E
12,E4L,182.0652,37,16,CA,E
3,E4M,53.4196,13,7,CA,E
4,E4M,109.3428,23,14,CA,E
11,E4M,12.9203,1,1,CA,E
12,E4M,0,2,1,CA,E
2,E4N,27.166,4,4,CA,E
3,E4N,103.4755,7,7,CA,E
4,E4N,468.089,84,59,CA,E
11,E4N,178.0398,2,2,CA,E
12,E4N,60.2318,1,1,CA,E
1,E4P,30.0205,5,5,CA,E
2,E4P,31.699,4,1,CA,E
3,E4P,581.0605,69,34,CA,E
4,E4P,1646.5061,174,115,CA,E
9,E4P,24.7389,7,2,CA,E
10,E4P,120.1667,1,1,CA,E
11,E4P,360.607,9,6,CA,E
12,E4P,169.0401,36,15,CA,E
1,E4R,6.9148,1,1,CA,E
3,E4R,288.8467,55,46,CA,E
4,E4R,962.165,167,92,CA,E
10,E4R,33.769,5,1,CA,E
11,E4R,74.5548,3,3,CA,E
12,E4R,49.6159,10,3,CA,E
2,E4S,46.196,5,5,CA,E
3,E4S,52.726,11,5,CA,E
4,E4S,334.8525,56,31,CA,E
11,E4S,68.4751,1,1,CA,E
12,E4S,60.2168,2,1,CA,E
3,E4T,235.1671,24,21,CA,E
4,E4T,83.1534,8,7,CA,E
1,E4V,210.4718,66,14,CA,E
2,E4V,87.0815,23,8,CA,E
3,E4V,188.0723,32,20,CA,E
4,E4V,540.0892,91,55,CA,E
11,E4V,94.5434,32,14,CA,E
1,E4W,100.7151,6,4,CA,E
3,E4W,188.5345,23,20,CA,E
4,E4W,300.9699,37,26,CA,E
10,E4W,21.3083,3,2,CA,E
12,E4W,5.2627,1,1,CA,E
3,E4X,75.1321,14,4,CA,E
4,E4X,164.3499,19,11,CA,E
11,E4X,120.8472,2,2,CA,E
1,E4Y,19.7984,6,6,CA,E
2,E4Y,71.7382,4,4,CA,E
3,E4Y,577.7703,62,51,CA,E
4,E4Y,503.8414,89,82,CA,E
12,E4Y,66.255,1,1,CA,E
1,E4Z,82.7916,5,4,CA,E
2,E4Z,17.5115,2,2,CA,E
3,E4Z,55.8582,11,11,CA,E
4,E4Z,582.7187,64,51,CA,E
10,E4Z,60.0796,1,1,CA,E
11,E4Z,38.0687,2,2,CA,E
12,E4Z,76.7502,6,5,CA,E
3,E5A,81.2634,5,5,CA,E
4,E5A,11.8056,3,3,CA,E
1,E5B,32.2358,9,5,CA,E
3,E5B,358.6174,44,23,CA,E
4,E5B,243.1956,24,12,CA,E
11,E5B,181.7835,10,4,CA,E
12,E5B,45.0532,16,4,CA,E
3,E5C,102.1181,9,9,CA,E
4,E5C,447.1517,50,19,CA,E
11,E5C,378.3591,4,4,CA,E
12,E5C,188.2171,1,1,CA,E
4,E5E,99.5139,8,8,CA,E
11,E5E,53.2567,1,1,CA,E
1,E5G,19.1907,5,2,CA,E
3,E5G,155.4182,23,15,CA,E
4,E5G,162.5227,37,23,CA,E
10,E5G,45.9215,9,4,CA,E
11,E5G,275.0144,15,11,CA,E
12,E5G,176.8248,25,19,CA,E
2,E5H,18.3216,6,3,CA,E
3,E5H,235.2196,65,19,CA,E
4,E5H,91.5692,5,5,CA,E
10,E5H,53.9432,18,2,CA,E
3,E5J,506.8304,59,34,CA,E
4,E5J,65.9623,14,8,CA,E
11,E5J,52.5687,1,1,CA,E
12,E5J,18.0545,3,1,CA,E
1,E5K,13.8143,6,1,CA,E
2,E5K,50.4266,5,5,CA,E
3,E5K,480.3065,74,49,CA,E
4,E5K,815.1304,69,34,CA,E
11,E5K,239.6058,11,2,CA,E
12,E5K,20.667,5,1,CA,E
3,E5L,70.4553,14,14,CA,E
4,E5L,244.6734,32,21,CA,E
11,E5L,19.9207,2,2,CA,E
4,E5M,222.333,35,7,CA,E
3,E5N,530.3845,167,70,CA,E
4,E5N,1047.5793,209,91,CA,E
11,E5N,33.3585,6,5,CA,E
12,E5N,227.3527,4,4,CA,E
4,E5P,344.6921,32,21,CA,E
3,E5R,114.1713,33,14,CA,E
4,E5R,141.9846,27,13,CA,E
10,E5R,22.5251,1,1,CA,E
11,E5R,120.773,12,3,CA,E
3,E5S,187.2148,46,18,CA,E
4,E5S,167.7148,33,16,CA,E
3,E5T,32.4307,2,2,CA,E
4,E5T,32.8897,8,2,CA,E
11,E5T,87.8784,11,2,CA,E
11,E5V,85.8314,20,6,CA,E
4,E6A,142.0067,49,23,CA,E
11,E6A,68.905,1,1,CA,E
3,E6B,36.5406,1,1,CA,E
4,E6B,128.8064,16,8,CA,E
11,E6B,210.006,1,1,CA,E
1,E6C,3.8381,1,1,CA,E
4,E6C,116.0533,30,25,CA,E
3,E6E,4.1694,1,1,CA,E
4,E6E,47.6122,5,2,CA,E
3,E6G,29.8052,4,2,CA,E
4,E6G,87.975,23,13,CA,E
10,E6G,13.5045,2,1,CA,E
11,E6G,440.922,18,7,CA,E
12,E6G,60.2318,1,1,CA,E
3,E6H,41.9552,6,6,CA,E
4,E6H,236.6334,75,41,CA,E
11,E6H,54.7557,4,2,CA,E
3,E6J,51.4728,4,4,CA,E
4,E6J,23.3313,7,6,CA,E
11,E6J,168.1035,2,2,CA,E
12,E6J,53.93,3,3,CA,E
1,E6K,14.6372,10,3,CA,E
3,E6K,106.3456,56,30,CA,E
4,E6K,152.4108,30,15,CA,E
10,E6K,101.7197,57,8,CA,E
11,E6K,205.4329,2,2,CA,E
12,E6K,214.9448,3,3,CA,E
3,E6L,138.9855,45,37,CA,E
4,E6L,523.3922,56,24,CA,E
10,E6L,13.5045,3,1,CA,E
11,E6L,50.213,1,1,CA,E
12,E6L,16.5637,1,1,CA,E
4,E7A,26.033,4,3,CA,E
2,E7B,21.1528,2,1,CA,E
3,E7B,24.599,2,2,CA,E
4,E7B,94.3046,8,8,CA,E
10,E7B,26.2728,24,8,CA,E
11,E7B,83.6935,1,1,CA,E
1,E7C,11.045,4,4,CA,E
3,E7C,116.6926,18,4,CA,E
4,E7C,20.4146,3,3,CA,E
3,E7E,102.0879,18,9,CA,E
4,E7E,7.3072,2,1,CA,E
11,E7E,265.4692,33,11,CA,E
12,E7E,45.1512,3,3,CA,E
2,E7G,18.1234,1,1,CA,E
4,E7G,418.2351,76,36,CA,E
10,E7G,13.3542,2,2,CA,E
11,E7G,68.4596,4,4,CA,E
1,E7H,12.4067,2,2,CA,E
3,E7H,133.6155,36,26,CA,E
4,E7H,785.9766,92,59,CA,E
4,E7J,45.0263,6,4,CA,E
10,E7J,34.1294,2,2,CA,E
2,E7K,19.0224,2,1,CA,E
3,E7K,74.9307,4,4,CA,E
12,E7K,60.2318,1,1,CA,E
2,E7L,48.3265,3,3,CA,E
3,E7L,63.0189,9,7,CA,E
4,E7L,608.7625,62,43,CA,E
10,E7L,147.2059,1,1,CA,E
11,E7L,86.6912,7,5,CA,E
1,E7M,48.4269,4,4,CA,E
3,E7M,118.2879,24,18,CA,E
4,E7M,750.424,144,109,CA,E
10,E7M,35.0189,11,10,CA,E
11,E7M,33.7764,3,3,CA,E
12,E7M,474.0609,39,25,CA,E
3,E7N,111.0159,13,11,CA,E
4,E7N,179.8009,36,35,CA,E
4,E7P,66.73,7,2,CA,E
11,E7P,123.1471,16,8,CA,E
12,E7P,128.0977,11,9,CA,E
3,E8A,76.9368,16,13,CA,E
4,E8A,47.1674,22,9,CA,E
3,E8B,30.0734,8,8,CA,E
3,E8C,235.0635,5,5,CA,E
4,E8C,47.6589,10,7,CA,E
11,E8C,227.5725,2,2,CA,E
1,E8E,79.1554,13,4,CA,E
2,E8E,63.4579,21,10,CA,E
3,E8E,147.4297,15,15,CA,E
4,E8E,405.3867,67,55,CA,E
10,E8E,60.0796,1,1,CA,E
11,E8E,103.2638,18,11,CA,E
12,E8E,80.6954,8,6,CA,E
12,E8G,143.0432,1,1,CA,E
3,E8J,44.2974,12,8,CA,E
4,E8J,254.7853,31,27,CA,E
10,E8J,86.3677,1,1,CA,E
11,E8J,38.5099,4,4,CA,E
12,E8J,119.6731,8,4,CA,E
1,E8K,86.154,7,4,CA,E
2,E8K,10.5613,2,1,CA,E
3,E8K,326.3797,74,44,CA,E
4,E8K,818.9105,128,78,CA,E
10,E8K,279.2017,28,16,CA,E
11,E8K,286.9272,18,6,CA,E
12,E8K,146.5888,21,13,CA,E
4,E8L,77.753,16,7,CA,E
4,E8M,23.921,2,2,CA,E
10,E8N,53.4925,3,3,CA,E
3,E8P,139.8516,32,14,CA,E
4,E8P,80.2996,15,14,CA,E
11,E8R,68.4751,1,1,CA,E
1,E8S,128.3208,22,7,CA,E
2,E8S,136.1401,26,24,CA,E
3,E8S,71.9097,11,9,CA,E
4,E8S,136.0054,34,24,CA,E
12,E8S,123.3094,22,10,CA,E
1,E8T,42.2197,16,2,CA,E
4,E8T,158.3571,9,9,CA,E
2,E9A,147.2537,8,6,CA,E
4,E9A,251.5137,36,22,CA,E
11,E9A,398.8962,23,10,CA,E
12,E9A,242.1317,13,9,CA,E
2,E9B,4.2229,2,2,CA,E
3,E9B,21.2127,4,2,CA,E
4,E9B,199.8431,51,29,CA,E
11,E9B,203.1425,4,4,CA,E
12,E9B,48.2758,5,2,CA,E
2,E9C,98.2994,45,29,CA,E
3,E9C,48.6009,14,7,CA,E
4,E9C,199.5343,66,22,CA,E
10,E9C,60.0796,1,1,CA,E
11,E9C,343.8667,8,7,CA,E
1,E9E,22.998,10,5,CA,E
2,E9E,14.4292,3,1,CA,E
3,E9E,76.8473,18,18,CA,E
4,E9E,793.8357,170,92,CA,E
10,E9E,41.3547,9,5,CA,E
11,E9E,554.7601,3,3,CA,E
3,E9G,60.5353,24,4,CA,E
4,E9G,21.5204,3,3,CA,E
12,E9G,21.028,7,7,CA,E
1,FL,457935.61,83788,29881,US,FL
2,FL,378280.7,71812,26028,US,FL
3,FL,523953.39,90040,42796,US,FL
4,FL,819510.65,155789,87531,US,FL
5,FL,196571.65,26562,11160,US,FL
6,FL,251167.08,41943,16600,US,FL
7,FL,360879.13,61043,25205,US,FL
8,FL,324391.65,57318,20580,US,FL
9,FL,398342.79,70203,25675,US,FL
10,FL,531359.24,79713,31423,US,FL
11,FL,1128085.54,130353,54413,US,FL
12,FL,739457.97,99400,44466,US,FL
1,G0A,96.3,5,5,CA,G
2,G0A,36.934,11,7,CA,G
3,G0A,881.199,134,76,CA,G
4,G0A,1844.4289,322,209,CA,G
10,G0A,199.7819,6,6,CA,G
11,G0A,131.0907,13,10,CA,G
12,G0A,98.1024,31,7,CA,G
1,G0C,212.4057,58,23,CA,G
2,G0C,218.5907,45,20,CA,G
3,G0C,241.7006,42,26,CA,G
4,G0C,1013.6112,120,75,CA,G
10,G0C,24.7162,10,4,CA,G
11,G0C,694.3902,81,35,CA,G
12,G0C,143.1402,22,19,CA,G
3,G0E,23.8523,12,10,CA,G
4,G0E,91.2426,32,19,CA,G
11,G0E,29.0823,3,3,CA,G
1,G0G,316.0753,67,35,CA,G
2,G0G,88.29,13,7,CA,G
3,G0G,129.723,8,7,CA,G
4,G0G,1217.977,281,176,CA,G
9,G0G,73.5929,14,7,CA,G
10,G0G,93.6605,30,5,CA,G
11,G0G,240.7837,44,24,CA,G
12,G0G,64.6512,13,4,CA,G
1,G0H,51.4882,6,2,CA,G
3,G0H,84.8958,18,9,CA,G
4,G0H,50.0596,9,6,CA,G
11,G0H,19.0153,1,1,CA,G
1,G0J,333.5984,58,28,CA,G
2,G0J,37.0098,1,1,CA,G
3,G0J,31.5804,6,4,CA,G
4,G0J,405.1167,75,53,CA,G
11,G0J,160.4541,31,19,CA,G
12,G0J,240.663,31,20,CA,G
1,G0K,140.0498,47,15,CA,G
2,G0K,18.8486,6,1,CA,G
4,G0K,110.2276,22,21,CA,G
1,G0L,21.506,6,3,CA,G
2,G0L,176.9445,24,8,CA,G
3,G0L,345.9349,80,61,CA,G
4,G0L,1465.7026,181,113,CA,G
11,G0L,145.1449,25,9,CA,G
12,G0L,75.9295,15,8,CA,G
1,G0M,25.3363,6,5,CA,G
2,G0M,233.2012,53,25,CA,G
3,G0M,136.4941,40,26,CA,G
4,G0M,249.0232,49,39,CA,G
10,G0M,90.7088,23,5,CA,G
11,G0M,209.336,37,12,CA,G
12,G0M,235.1675,35,10,CA,G
2,G0N,11.6265,1,1,CA,G
3,G0N,98.8064,9,4,CA,G
4,G0N,150.7207,26,16,CA,G
11,G0N,40.6026,5,1,CA,G
12,G0N,68.8222,10,5,CA,G
3,G0P,42.4477,9,6,CA,G
4,G0P,223.7718,42,35,CA,G
11,G0P,54.7553,19,7,CA,G
12,G0P,66.0892,22,3,CA,G
1,G0R,151.4027,31,22,CA,G
2,G0R,266.0417,29,7,CA,G
3,G0R,1217.4018,268,139,CA,G
4,G0R,3434.4713,646,470,CA,G
10,G0R,141.2636,40,30,CA,G
11,G0R,353.8492,32,23,CA,G
12,G0R,595.4801,115,56,CA,G
1,G0S,300.7254,55,19,CA,G
2,G0S,81.6117,7,7,CA,G
3,G0S,1039.0559,180,135,CA,G
4,G0S,2950.3169,529,394,CA,G
10,G0S,56.5579,11,9,CA,G
11,G0S,490.0687,50,24,CA,G
12,G0S,230.4764,25,20,CA,G
1,G0T,30.2591,6,5,CA,G
3,G0T,36.0628,8,8,CA,G
4,G0T,244.8985,77,48,CA,G
11,G0T,268.2228,117,17,CA,G
12,G0T,251.2643,27,16,CA,G
1,G0V,165.7249,54,16,CA,G
2,G0V,7.0861,2,2,CA,G
3,G0V,11.1881,1,1,CA,G
4,G0V,121.8153,21,17,CA,G
10,G0V,349.2413,2,2,CA,G
12,G0V,68.7996,12,6,CA,G
1,G0W,132.1894,32,11,CA,G
2,G0W,13.568,6,2,CA,G
3,G0W,163.9877,28,26,CA,G
4,G0W,775.2352,150,90,CA,G
10,G0W,35.3611,10,5,CA,G
11,G0W,-2.9759,7,3,CA,G
12,G0W,331.9146,37,16,CA,G
1,G0X,222.7042,63,43,CA,G
3,G0X,455.6844,117,58,CA,G
4,G0X,1553.1941,409,242,CA,G
10,G0X,66.0802,16,6,CA,G
11,G0X,254.1837,49,29,CA,G
12,G0X,256.7295,63,38,CA,G
4,G0Y,123.7106,24,11,CA,G
10,G0Y,23.8621,4,1,CA,G
11,G0Y,43.3494,3,3,CA,G
1,G0Z,14.7372,5,2,CA,G
3,G0Z,195.9187,29,24,CA,G
4,G0Z,415.2029,93,62,CA,G
9,G0Z,480.8052,64,11,CA,G
1,G1B,61.2176,16,13,CA,G
3,G1B,111.3665,99,11,CA,G
4,G1B,318.443,49,27,CA,G
11,G1B,57.8066,13,9,CA,G
12,G1B,255.2023,5,5,CA,G
1,G1C,49.9192,10,1,CA,G
3,G1C,206.3909,35,23,CA,G
4,G1C,1363.1756,191,112,CA,G
11,G1C,6.8253,3,3,CA,G
12,G1C,16.8574,1,1,CA,G
2,G1E,179.0057,30,10,CA,G
3,G1E,74.8857,14,12,CA,G
4,G1E,520.5029,115,82,CA,G
11,G1E,99.1778,8,7,CA,G
12,G1E,63.6497,7,7,CA,G
1,G1G,46.8117,9,3,CA,G
2,G1G,72.8713,14,4,CA,G
3,G1G,408.501,46,30,CA,G
4,G1G,343.2888,84,51,CA,G
11,G1G,22.8123,2,1,CA,G
12,G1G,33.7899,5,3,CA,G
1,G1H,38.9662,13,2,CA,G
2,G1H,23.404,2,2,CA,G
3,G1H,49.1531,12,4,CA,G
4,G1H,827.7436,147,108,CA,G
11,G1H,17.501,2,2,CA,G
12,G1H,33.8802,3,3,CA,G
1,G1J,19.9753,4,1,CA,G
3,G1J,75.2586,32,8,CA,G
4,G1J,575.6639,129,101,CA,G
10,G1J,94.5545,15,5,CA,G
11,G1J,281.5248,2,2,CA,G
12,G1J,28.5572,11,4,CA,G
1,G1K,26.5901,3,3,CA,G
2,G1K,16.96,5,1,CA,G
3,G1K,176.467,31,11,CA,G
4,G1K,336.352,71,38,CA,G
