month,State,New.Category,Total Sales Demand,Total Units Demanded per SKU,Order ID,Country,Custom_State
1,K0B,Non-A,207.584,11,2,CA,K
1,K0C,A,157.3723,26,6,CA,K
1,K0C,Non-A,399.4519,58,3,CA,K
1,K0C,Seasonal,0,12,1,CA,K
1,K0E,A,79.8012,12,2,CA,K
1,K0G,A,162.333,33,7,CA,K
1,K0G,Non-A,12.2912,12,4,CA,K
1,K0G,Seasonal,99.7922,9,1,CA,K
1,K0H,A,262.4084,39,6,CA,K
1,K0H,Non-A,62.6101,19,6,CA,K
1,K0J,A,93.046,12,5,CA,K
1,K0J,Non-A,50.0499,1,1,CA,K
1,K0K,A,1139.0419,74,14,CA,K
1,K0K,Non-A,102.1761,46,6,CA,K
1,K0K,Seasonal,11.0606,2,1,CA,K
1,K0L,A,431.7763,71,10,CA,K
1,K0L,Non-A,110.114,22,3,CA,K
1,K0M,A,470.983,74,13,CA,K
1,K0M,Non-A,18.4293,5,3,CA,K
1,K0M,Seasonal,47.6269,15,5,CA,K
1,K1B,A,70.9251,4,2,CA,K
1,K1B,Non-A,76.8707,10,1,CA,K
1,K1C,A,60.6104,18,2,CA,K
1,K1E,A,0,68,2,CA,K
1,K1E,Non-A,154.8956,12,2,CA,K
1,K1J,A,760.2796,75,4,CA,K
1,K1J,Non-A,9.4453,14,2,CA,K
1,K1K,A,53.4317,14,2,CA,K
1,K1K,Non-A,30.7282,11,2,CA,K
1,K1L,A,65.0178,49,7,CA,K
1,K1L,Non-A,0,2,1,CA,K
1,K1M,A,20.7211,9,1,CA,K
1,K1N,A,234.1494,5,2,CA,K
1,K1N,Non-A,3.4535,30,3,CA,K
1,K1R,A,130.4112,31,5,CA,K
1,K1R,Non-A,79.5707,3,2,CA,K
1,K1R,Seasonal,73.694,8,2,CA,K
1,K1S,A,23.8288,2,1,CA,K
1,K1S,Non-A,13.8297,2,1,CA,K
1,K1T,A,255.8032,43,2,CA,K
1,K1T,Non-A,101.4691,8,1,CA,K
1,K1V,A,149.7958,25,4,CA,K
1,K1V,Non-A,91.308,24,4,CA,K
1,K1Y,A,18.8149,1,1,CA,K
1,K1Z,A,13.822,3,1,CA,K
1,K1Z,Non-A,14.2912,2,1,CA,K
1,K2A,A,5.8226,1,1,CA,K
1,K2B,A,84.4396,22,1,CA,K
1,K2C,A,38.3813,16,2,CA,K
1,K2C,Non-A,0,2,1,CA,K
1,K2C,Seasonal,29.982,3,1,CA,K
1,K2G,A,85.1547,9,4,CA,K
1,K2G,Seasonal,36.7279,10,1,CA,K
1,K2H,A,20.3495,3,2,CA,K
1,K2J,A,244.8777,23,7,CA,K
1,K2J,Non-A,15.3757,11,3,CA,K
1,K2K,A,30.4053,8,3,CA,K
1,K2K,Non-A,71.3094,13,2,CA,K
1,K2L,A,116.0632,15,5,CA,K
1,K2L,Non-A,93.8234,6,2,CA,K
1,K2L,Seasonal,54.4877,6,1,CA,K
1,K2M,A,86.6778,14,2,CA,K
1,K2M,Non-A,72.4393,13,2,CA,K
1,K2P,A,19.0293,1,1,CA,K
1,K2S,A,34.8742,12,1,CA,K
1,K4A,A,46.504,17,2,CA,K
1,K4B,A,285.1162,32,3,CA,K
1,K4K,A,51.4959,8,1,CA,K
1,K4K,Non-A,36.109,6,1,CA,K
1,K4M,Non-A,18.5831,4,1,CA,K
1,K6A,A,91.5237,4,3,CA,K
1,K6A,Non-A,19.1983,1,1,CA,K
1,K6A,Seasonal,9.2146,2,2,CA,K
1,K6H,A,26.1364,5,2,CA,K
1,K6H,Non-A,74.6738,26,2,CA,K
1,K6J,A,0,2,1,CA,K
1,K6J,Non-A,251.8035,1,1,CA,K
1,K6K,Non-A,6.9148,1,1,CA,K
1,K6V,A,31.6436,9,2,CA,K
1,K6V,Non-A,0,4,1,CA,K
1,K6V,Seasonal,59.8797,11,1,CA,K
1,K7A,A,417.5737,33,4,CA,K
1,K7A,Non-A,0,17,1,CA,K
1,K7A,Seasonal,0,2,1,CA,K
1,K7C,A,36.8894,6,1,CA,K
1,K7C,Non-A,8.3301,2,1,CA,K
1,K7G,A,189.9853,36,2,CA,K
1,K7H,A,127.1336,30,4,CA,K
1,K7H,Non-A,101.0763,9,3,CA,K
1,K7K,A,0,18,2,CA,K
1,K7K,Non-A,74.3091,5,2,CA,K
1,K7K,Seasonal,0,2,1,CA,K
1,K7L,A,66.3218,6,2,CA,K
1,K7L,Non-A,21.352,6,3,CA,K
1,K7M,A,225.2362,28,4,CA,K
1,K7M,Non-A,15.2449,1,1,CA,K
1,K7N,A,171.1095,6,2,CA,K
1,K7N,Non-A,0,32,2,CA,K
1,K7P,Non-A,10.3607,3,1,CA,K
1,K7R,A,129.8663,22,2,CA,K
1,K7R,Non-A,0,4,1,CA,K
1,K7S,A,59.3874,11,5,CA,K
1,K7S,Non-A,25.1903,11,3,CA,K
1,K7S,Seasonal,66.064,3,1,CA,K
1,K7V,A,33.3126,9,3,CA,K
1,K8A,A,177.4093,22,2,CA,K
1,K8A,Non-A,36.874,6,1,CA,K
1,K8A,Seasonal,19.3369,6,2,CA,K
1,K8H,A,360.2012,35,9,CA,K
1,K8H,Non-A,59.8336,8,3,CA,K
1,K8H,Seasonal,47.5189,4,1,CA,K
1,K8N,A,60.6258,12,3,CA,K
1,K8P,A,159.9559,19,3,CA,K
1,K8P,Non-A,23.7825,6,2,CA,K
1,K8P,Seasonal,12.6836,3,2,CA,K
1,K8V,A,84.7547,10,1,CA,K
1,K8V,Seasonal,0,6,1,CA,K
1,K9A,A,38.4431,3,2,CA,K
1,K9A,Non-A,90.3852,14,3,CA,K
1,K9A,Seasonal,76.5094,7,2,CA,K
1,K9H,A,17.814,6,1,CA,K
1,K9J,A,5.5303,2,2,CA,K
1,K9J,Seasonal,63.6145,4,2,CA,K
1,K9K,A,76.7245,11,2,CA,K
1,K9K,Non-A,0,5,1,CA,K
1,K9L,A,27.613,4,1,CA,K
1,K9L,Non-A,0,6,1,CA,K
1,K9V,A,673.8172,72,3,CA,K
1,K9V,Non-A,13.822,3,1,CA,K
1,KS,A,40665.62,6495,1000,US,KS
1,KS,Non-A,10606.91,1876,427,US,KS
1,KS,Seasonal,16096.57,3161,472,US,KS
1,KY,A,56633.23,8816,1470,US,KY
1,KY,Non-A,15877.98,2794,656,US,KY
1,KY,Seasonal,23611.56,4823,796,US,KY
1,L0B,A,174.7089,16,3,CA,L
1,L0B,Non-A,0,9,1,CA,L
1,L0B,Seasonal,36.109,5,2,CA,L
1,L0C,A,72.9634,12,2,CA,L
1,L0C,Non-A,0,3,1,CA,L
1,L0C,Seasonal,0,3,1,CA,L
1,L0E,A,150.995,40,6,CA,L
1,L0E,Non-A,51.4881,14,3,CA,L
1,L0G,A,146.0806,14,4,CA,L
1,L0G,Non-A,119.0231,17,3,CA,L
1,L0J,A,310.2374,26,4,CA,L
1,L0K,A,38.243,13,3,CA,L
1,L0K,Non-A,19.4753,2,1,CA,L
1,L0L,A,307.0104,22,4,CA,L
1,L0L,Non-A,161.5183,2,2,CA,L
1,L0M,A,49.1574,21,5,CA,L
1,L0M,Non-A,214.2906,4,2,CA,L
1,L0M,Seasonal,81.4703,17,2,CA,L
1,L0P,A,87.3235,9,2,CA,L
1,L0R,A,461.522,49,11,CA,L
1,L0R,Non-A,656.8378,89,7,CA,L
1,L0S,A,399.1455,62,8,CA,L
1,L0S,Non-A,101.192,19,3,CA,L
1,L1A,A,96.5532,19,3,CA,L
1,L1A,Non-A,18.4292,23,3,CA,L
1,L1A,Seasonal,36.874,2,1,CA,L
1,L1B,A,6.7685,2,2,CA,L
1,L1B,Non-A,19.5527,2,1,CA,L
1,L1C,A,85.9546,12,3,CA,L
1,L1E,A,453.3111,62,2,CA,L
1,L1E,Non-A,27.644,6,1,CA,L
1,L1E,Seasonal,30.097,9,1,CA,L
1,L1G,A,275.3402,3,2,CA,L
1,L1G,Non-A,9.0272,1,1,CA,L
1,L1H,A,69.8945,10,2,CA,L
1,L1H,Seasonal,0,6,1,CA,L
1,L1J,A,158.2569,20,3,CA,L
1,L1J,Non-A,32.2282,10,1,CA,L
1,L1K,A,144.0417,24,3,CA,L
1,L1K,Non-A,13.3338,5,2,CA,L
1,L1M,A,31.8974,3,1,CA,L
1,L1N,A,170.8652,17,3,CA,L
1,L1N,Seasonal,9.1608,3,1,CA,L
1,L1P,A,0,7,1,CA,L
1,L1P,Non-A,29.9359,1,1,CA,L
1,L1R,A,73.6548,24,1,CA,L
1,L1S,A,39.9353,8,2,CA,L
1,L1T,A,46.1426,1,1,CA,L
1,L1V,A,32.3052,4,2,CA,L
1,L1V,Non-A,0,1,1,CA,L
1,L1V,Seasonal,21.9595,5,1,CA,L
1,L1Y,A,59.9568,4,1,CA,L
1,L1Y,Non-A,0,1,1,CA,L
1,L2A,A,208.7606,40,4,CA,L
1,L2A,Non-A,75.271,16,2,CA,L
1,L2E,A,27.6747,2,1,CA,L
1,L2E,Seasonal,13.8296,3,1,CA,L
1,L2G,A,0,5,1,CA,L
1,L2G,Non-A,21.1905,4,1,CA,L
1,L2J,A,140.4889,20,4,CA,L
1,L2J,Non-A,11.968,4,1,CA,L
1,L2M,A,75.3541,17,4,CA,L
1,L2M,Non-A,12.3066,1,1,CA,L
1,L2N,A,8.907,4,2,CA,L
1,L2N,Non-A,50.7958,5,1,CA,L
1,L2N,Seasonal,46.1118,5,1,CA,L
1,L2P,A,0,30,1,CA,L
1,L2P,Non-A,57.303,10,1,CA,L
1,L2P,Seasonal,0,10,1,CA,L
1,L2T,Non-A,122.9442,24,1,CA,L
1,L2V,A,39.8964,21,4,CA,L
1,L2V,Non-A,0,7,1,CA,L
1,L2V,Seasonal,58.5332,3,2,CA,L
1,L3B,A,266.756,25,4,CA,L
1,L3B,Non-A,0,1,1,CA,L
1,L3C,A,72.2324,15,2,CA,L
1,L3C,Non-A,35.5855,2,2,CA,L
1,L3M,A,135.8276,46,4,CA,L
1,L3M,Non-A,249.0568,31,5,CA,L
1,L3M,Seasonal,0,1,1,CA,L
1,L3P,A,90.8697,10,3,CA,L
1,L3P,Non-A,15.2142,4,3,CA,L
1,L3P,Seasonal,34.6816,1,1,CA,L
1,L3R,A,449.9499,102,2,CA,L
1,L3R,Seasonal,16.5218,12,1,CA,L
1,L3T,A,36.8894,6,1,CA,L
1,L3T,Non-A,69.9176,22,2,CA,L
1,L3V,A,113.8875,13,2,CA,L
1,L3V,Non-A,13.0759,1,1,CA,L
1,L3X,A,142.6658,16,3,CA,L
1,L3X,Non-A,0,4,1,CA,L
1,L3X,Seasonal,29.159,1,1,CA,L
1,L3Y,A,424.0433,52,9,CA,L
1,L3Y,Non-A,232.2356,16,3,CA,L
1,L3Y,Seasonal,42.9658,14,1,CA,L
1,L3Z,A,82.9935,15,1,CA,L
1,L4A,A,64.1872,39,3,CA,L
1,L4A,Non-A,113.3296,4,2,CA,L
1,L4A,Seasonal,41.5275,1,1,CA,L
1,L4B,A,125.5594,10,3,CA,L
1,L4B,Non-A,13.1758,2,2,CA,L
1,L4C,A,75.3634,2,1,CA,L
1,L4C,Non-A,22.5493,5,1,CA,L
1,L4E,A,0,6,1,CA,L
1,L4E,Non-A,85.9777,6,1,CA,L
1,L4E,Seasonal,0,10,1,CA,L
1,L4G,A,127.1054,30,6,CA,L
1,L4G,Seasonal,266.7711,24,4,CA,L
1,L4H,A,28.1131,8,2,CA,L
1,L4H,Non-A,324.5672,5,4,CA,L
1,L4J,A,85.3009,6,4,CA,L
1,L4J,Non-A,79.8707,25,2,CA,L
1,L4J,Seasonal,15.1988,4,1,CA,L
1,L4K,A,107.2301,5,1,CA,L
1,L4K,Non-A,0,4,1,CA,L
1,L4L,A,24.2212,1,1,CA,L
1,L4M,A,140.4665,56,4,CA,L
1,L4N,A,256.3922,48,7,CA,L
1,L4N,Non-A,-2.9306,4,3,CA,L
1,L4N,Seasonal,0,1,1,CA,L
1,L4P,Non-A,4.2227,1,1,CA,L
1,L4P,Seasonal,110.6684,18,1,CA,L
1,L4R,A,170.602,28,2,CA,L
1,L4R,Non-A,41.5121,5,2,CA,L
1,L4S,A,16.1449,1,1,CA,L
1,L4T,A,6.1456,1,1,CA,L
1,L4V,A,0,24,1,CA,L
1,L4V,Non-A,175.7402,8,1,CA,L
1,L4W,A,198.1147,43,1,CA,L
1,L4X,A,84.5934,10,1,CA,L
1,L4Y,A,51.6267,8,1,CA,L
1,L5A,Non-A,24.598,2,1,CA,L
1,L5B,A,16.8139,4,1,CA,L
1,L5B,Non-A,18.3678,4,1,CA,L
1,L5C,A,98.1231,5,1,CA,L
1,L5E,A,40.4197,71,3,CA,L
1,L5E,Non-A,10.822,3,1,CA,L
1,L5E,Seasonal,516.4522,20,3,CA,L
1,L5G,A,88.4008,17,5,CA,L
1,L5G,Non-A,24.598,1,1,CA,L
1,L5J,A,226.759,22,7,CA,L
1,L5J,Non-A,36.1969,16,2,CA,L
1,L5K,A,108.5298,13,2,CA,L
1,L5L,A,63.018,6,1,CA,L
1,L5L,Non-A,0,1,1,CA,L
1,L5M,A,30.7514,2,1,CA,L
1,L5N,A,258.4491,32,4,CA,L
1,L5N,Non-A,170.7385,21,3,CA,L
1,L5R,Non-A,0,1,1,CA,L
1,L5T,A,138.4508,15,1,CA,L
1,L5T,Non-A,76.0478,13,1,CA,L
1,L5V,A,12.4758,3,2,CA,L
1,L5W,A,64.5873,6,1,CA,L
1,L6A,A,57.19,4,1,CA,L
1,L6A,Non-A,74.1019,16,2,CA,L
1,L6B,Non-A,21.4983,5,1,CA,L
1,L6E,A,74.7403,3,1,CA,L
1,L6H,A,139.0428,27,3,CA,L
1,L6H,Non-A,3.6843,1,1,CA,L
1,L6L,A,16.491,2,2,CA,L
1,L6L,Non-A,20.2829,2,1,CA,L
1,L6M,A,45.1512,3,1,CA,L
1,L6M,Non-A,6.9148,1,1,CA,L
1,L6P,A,25.3749,16,2,CA,L
1,L6P,Non-A,182.7935,21,2,CA,L
1,L6P,Seasonal,17.7601,1,1,CA,L
1,L6R,Non-A,17.7446,4,1,CA,L
1,L6S,A,18.4293,9,3,CA,L
1,L6S,Non-A,64.8794,4,3,CA,L
1,L6S,Seasonal,65.5716,2,2,CA,L
1,L6T,A,76.8554,8,3,CA,L
1,L6V,A,7.5301,1,1,CA,L
1,L6V,Non-A,15.6449,1,1,CA,L
1,L6W,A,10.7684,1,1,CA,L
1,L6X,A,32.2819,4,2,CA,L
1,L6X,Non-A,0,3,2,CA,L
1,L6X,Seasonal,28.9591,1,1,CA,L
1,L6Y,A,61.4644,14,3,CA,L
1,L6Y,Non-A,18.0523,2,1,CA,L
1,L6Z,A,324.3894,48,5,CA,L
1,L6Z,Non-A,119.1598,9,2,CA,L
1,L6Z,Seasonal,88.4852,3,2,CA,L
1,L7A,A,515.1089,123,5,CA,L
1,L7A,Seasonal,6.8763,2,1,CA,L
1,L7C,A,134.2297,18,3,CA,L
1,L7C,Non-A,0,2,1,CA,L
1,L7C,Seasonal,0,9,1,CA,L
1,L7E,A,177.0089,43,5,CA,L
1,L7E,Non-A,0,4,1,CA,L
1,L7G,A,236.2079,9,5,CA,L
1,L7G,Non-A,40.7117,7,2,CA,L
1,L7L,A,697.2537,62,7,CA,L
1,L7L,Non-A,63.7444,15,4,CA,L
1,L7L,Seasonal,75.4551,9,2,CA,L
1,L7M,A,81.5264,22,4,CA,L
1,L7M,Non-A,0,4,1,CA,L
1,L7N,A,76.0479,6,1,CA,L
1,L7N,Non-A,456.657,43,3,CA,L
1,L7P,A,50.1806,1,1,CA,L
1,L7P,Non-A,0,4,1,CA,L
1,L7P,Seasonal,0,3,1,CA,L
1,L7R,A,46.1426,1,1,CA,L
1,L7T,A,110.4838,36,1,CA,L
1,L7T,Non-A,13.8373,1,1,CA,L
1,L8E,A,102.107,22,2,CA,L
1,L8E,Non-A,10.6066,2,2,CA,L
1,L8E,Seasonal,0,3,1,CA,L
1,L8H,A,39.9814,2,2,CA,L
1,L8J,A,0,1,1,CA,L
1,L8J,Non-A,48.9035,6,1,CA,L
1,L8J,Seasonal,0,3,1,CA,L
1,L8K,Non-A,19.36,3,1,CA,L
1,L8L,A,18.4524,1,1,CA,L
1,L8N,A,112.0759,9,1,CA,L
1,L8P,Non-A,52.6416,21,2,CA,L
1,L8S,A,63.4718,11,2,CA,L
1,L8T,A,136.7124,26,2,CA,L
1,L8T,Non-A,18.4369,3,1,CA,L
1,L8V,A,15.368,2,1,CA,L
1,L9A,A,7.184,1,1,CA,L
1,L9C,A,44.7453,14,2,CA,L
1,L9G,A,26.2593,6,1,CA,L
1,L9H,A,46.9193,12,1,CA,L
1,L9H,Non-A,72.9557,5,3,CA,L
1,L9L,A,180.4698,45,2,CA,L
1,L9M,A,71.7149,11,2,CA,L
1,L9N,Non-A,13.845,2,1,CA,L
1,L9P,A,23.9672,4,1,CA,L
1,L9R,A,403.9061,55,3,CA,L
1,L9R,Non-A,18.037,5,1,CA,L
1,L9S,A,118.721,45,3,CA,L
1,L9S,Non-A,0,18,3,CA,L
1,L9T,A,274.1016,31,7,CA,L
1,L9T,Non-A,13.9758,3,1,CA,L
1,L9T,Seasonal,21.5213,7,1,CA,L
1,L9W,A,596.6385,30,3,CA,L
1,L9Y,A,205.2831,33,7,CA,L
1,L9Y,Seasonal,0,2,1,CA,L
1,L9Z,A,94.0532,10,3,CA,L
1,LA,A,56791.7,9764,1331,US,LA
1,LA,Non-A,15560.65,2730,608,US,LA
1,LA,Seasonal,20388.16,4285,672,US,LA
1,M1B,A,47.0678,5,3,CA,M
1,M1C,Non-A,41.4891,6,1,CA,M
1,M1G,A,92.185,15,3,CA,M
1,M1H,A,0,2,1,CA,M
1,M1H,Non-A,25.6518,3,1,CA,M
1,M1J,A,207.6686,1,1,CA,M
1,M1L,A,315.2523,55,2,CA,M
1,M1M,A,98.0279,8,2,CA,M
1,M1M,Non-A,0,10,1,CA,M
1,M1R,A,75.3555,28,3,CA,M
1,M1R,Non-A,0,1,1,CA,M
1,M1R,Seasonal,16.1295,3,1,CA,M
1,M1S,A,19.2215,2,2,CA,M
1,M1S,Non-A,82.8857,3,1,CA,M
1,M1V,A,235.4276,43,2,CA,M
1,M1V,Non-A,107.5454,24,2,CA,M
1,M1W,A,38.3813,14,2,CA,M
1,M2H,A,24.6057,2,1,CA,M
1,M2J,A,17.7601,1,1,CA,M
1,M2K,A,148.8341,29,4,CA,M
1,M2K,Non-A,177.0629,30,4,CA,M
1,M2N,A,31.3514,5,1,CA,M
1,M2R,A,220.6004,30,4,CA,M
1,M2R,Non-A,0,1,1,CA,M
1,M3A,A,28.5649,1,1,CA,M
1,M3B,A,18.2908,2,1,CA,M
1,M3C,A,291.7237,23,1,CA,M
1,M3C,Non-A,26.8825,3,1,CA,M
1,M3C,Seasonal,0,3,1,CA,M
1,M3H,A,126.4132,42,3,CA,M
1,M3H,Seasonal,101.5074,23,2,CA,M
1,M3J,A,96.5689,30,3,CA,M
1,M3J,Non-A,0,1,1,CA,M
1,M3L,A,-107.8225,2,1,CA,M
1,M3M,A,18.4368,4,1,CA,M
1,M3N,A,37.6817,1,1,CA,M
1,M4A,A,207.6686,1,1,CA,M
1,M4A,Non-A,15.6449,1,1,CA,M
1,M4C,A,42.6503,7,3,CA,M
1,M4E,A,10.753,2,1,CA,M
1,M4G,A,49.8961,7,2,CA,M
1,M4G,Non-A,18.383,11,2,CA,M
1,M4J,A,295.581,31,4,CA,M
1,M4J,Non-A,0,7,2,CA,M
1,M4J,Seasonal,0,1,1,CA,M
1,M4K,A,136.7762,10,4,CA,M
1,M4K,Non-A,13.537,5,2,CA,M
1,M4L,A,123.8055,12,3,CA,M
1,M4L,Non-A,13.4528,6,2,CA,M
1,M4M,A,87.0853,19,3,CA,M
1,M4M,Non-A,105.0993,5,3,CA,M
1,M4N,A,91.4846,15,3,CA,M
1,M4N,Non-A,28.2054,25,2,CA,M
1,M4P,A,30.7513,2,2,CA,M
1,M4P,Non-A,0,1,1,CA,M
1,M4R,Non-A,5.5303,1,1,CA,M
1,M4R,Seasonal,33.182,6,1,CA,M
1,M4S,A,426.7544,77,6,CA,M
1,M4S,Non-A,14.6142,13,2,CA,M
1,M4T,A,134.0551,15,3,CA,M
1,M4T,Non-A,0,2,1,CA,M
1,M4T,Seasonal,0,1,1,CA,M
1,M4V,A,252.3078,9,5,CA,M
1,M4W,A,2264.4101,107,5,CA,M
1,M4W,Non-A,0,25,1,CA,M
1,M4W,Seasonal,52.0344,23,1,CA,M
1,M4X,Non-A,37.6505,5,1,CA,M
1,M4Y,Non-A,15.3449,5,1,CA,M
1,M5A,A,108.3373,14,4,CA,M
1,M5A,Non-A,48.7181,10,3,CA,M
1,M5C,A,52.2804,3,2,CA,M
1,M5C,Non-A,27.6671,3,1,CA,M
1,M5E,A,52.8727,26,2,CA,M
1,M5G,A,237.6585,1,1,CA,M
1,M5G,Non-A,0,1,1,CA,M
1,M5G,Seasonal,2.7536,2,1,CA,M
1,M5H,A,267.9944,30,5,CA,M
1,M5H,Non-A,10.7684,1,1,CA,M
1,M5H,Seasonal,0,10,1,CA,M
1,M5J,A,76.2302,13,2,CA,M
1,M5J,Non-A,0,1,1,CA,M
1,M5J,Seasonal,0,1,1,CA,M
1,M5M,A,104.5298,33,3,CA,M
1,M5M,Non-A,0,5,2,CA,M
1,M5M,Seasonal,65.1407,1,1,CA,M
1,M5N,A,11.5221,2,1,CA,M
1,M5N,Non-A,90.3403,1,1,CA,M
1,M5P,A,161.0968,25,2,CA,M
1,M5P,Non-A,0,12,2,CA,M
1,M5R,A,92.6466,29,3,CA,M
1,M5R,Non-A,64.9484,1,1,CA,M
1,M5S,A,561.3768,59,5,CA,M
1,M5S,Non-A,210.1062,18,2,CA,M
1,M5T,A,102.4075,11,2,CA,M
1,M5T,Non-A,54.9493,1,1,CA,M
1,M5V,A,266.247,24,4,CA,M
1,M5V,Non-A,29.5053,22,4,CA,M
1,M5V,Seasonal,0,2,1,CA,M
1,M6A,A,56.0417,1,1,CA,M
1,M6A,Non-A,0,3,1,CA,M
1,M6B,A,75.3936,9,2,CA,M
1,M6B,Non-A,69.8946,27,2,CA,M
1,M6B,Seasonal,7.0147,1,1,CA,M
1,M6C,A,88.4391,30,2,CA,M
1,M6C,Non-A,122.898,7,2,CA,M
1,M6C,Seasonal,0,2,1,CA,M
1,M6E,A,415.1448,27,1,CA,M
1,M6E,Non-A,60.932,1,1,CA,M
1,M6G,A,5.6841,8,2,CA,M
1,M6G,Non-A,40.7275,2,2,CA,M
1,M6G,Seasonal,138.3355,15,1,CA,M
1,M6H,A,125.358,31,5,CA,M
1,M6H,Non-A,80.2781,13,3,CA,M
1,M6J,A,16.8448,10,1,CA,M
1,M6K,A,733.6742,65,3,CA,M
1,M6K,Non-A,108.5991,17,2,CA,M
1,M6L,A,19.983,2,1,CA,M
1,M6M,A,0,1,1,CA,M
1,M6M,Non-A,144.2964,9,2,CA,M
1,M6N,A,183.3383,18,4,CA,M
1,M6N,Non-A,5.5952,2,2,CA,M
1,M6P,A,42.6428,10,2,CA,M
1,M6P,Non-A,6.7685,1,1,CA,M
1,M6R,A,58.2415,3,2,CA,M
1,M6R,Non-A,33.0356,5,2,CA,M
1,M6S,A,93.7539,30,1,CA,M
1,M8V,A,216.7907,28,4,CA,M
1,M8V,Non-A,19.0831,5,1,CA,M
1,M8W,A,56.9032,3,1,CA,M
1,M8W,Non-A,31.1283,4,2,CA,M
1,M8Y,A,37.6817,31,2,CA,M
1,M8Y,Seasonal,207.33,15,1,CA,M
1,M8Z,A,317.461,31,3,CA,M
1,M8Z,Non-A,0,2,1,CA,M
1,M9A,A,18.0545,2,1,CA,M
1,M9B,A,77.5168,9,2,CA,M
1,M9B,Non-A,10.7684,2,1,CA,M
1,M9C,A,26.3284,4,1,CA,M
1,M9C,Non-A,5.6995,6,2,CA,M
1,M9C,Seasonal,19.5603,2,1,CA,M
1,M9N,A,318.1605,24,4,CA,M
1,M9N,Non-A,35.6585,9,4,CA,M
1,M9R,A,37.3278,7,2,CA,M
1,M9V,Non-A,26.1363,2,1,CA,M
1,M9W,A,298.7145,60,4,CA,M
1,M9W,Non-A,86.0393,26,3,CA,M
1,MA,A,116451.06,21450,3139,US,MA
1,MA,Non-A,37312.95,6528,1545,US,MA
1,MA,Seasonal,37762.68,7189,1238,US,MA
1,MD,A,110404.54,20054,2679,US,MD
1,MD,Non-A,33131,5732,1335,US,MD
1,MD,Seasonal,37534.51,7787,1289,US,MD
1,ME,A,23339.96,4453,592,US,ME
1,ME,Non-A,6529.8,1323,257,US,ME
1,ME,Seasonal,5311.09,1366,236,US,ME
1,MI,A,159484.51,26837,3816,US,MI
1,MI,Non-A,41130.63,7886,1710,US,MI
1,MI,Seasonal,57273.75,11437,1669,US,MI
1,MN,A,77025.65,15107,1945,US,MN
1,MN,Non-A,26509.45,4373,985,US,MN
1,MN,Seasonal,26830,4914,863,US,MN
1,MO,A,87047.62,14480,2131,US,MO
1,MO,Non-A,22297.81,4351,980,US,MO
1,MO,Seasonal,35627.35,6894,1009,US,MO
1,MS,A,27085.23,4591,683,US,MS
1,MS,Non-A,7942.42,1428,312,US,MS
1,MS,Seasonal,11437.3,2116,363,US,MS
1,MT,A,17126.03,3246,426,US,MT
1,MT,Non-A,5799.51,1040,207,US,MT
1,MT,Seasonal,6757.92,1061,191,US,MT
1,N0A,A,83.447,13,3,CA,N
1,N0B,A,396.4522,47,9,CA,N
1,N0B,Non-A,79.8784,15,1,CA,N
1,N0C,A,171.9697,19,5,CA,N
1,N0C,Non-A,0,10,1,CA,N
1,N0E,A,280.316,40,7,CA,N
1,N0E,Non-A,0,3,3,CA,N
1,N0E,Seasonal,0,4,1,CA,N
1,N0G,A,593.34,88,13,CA,N
1,N0G,Non-A,166.4932,24,9,CA,N
1,N0G,Seasonal,33.7126,26,3,CA,N
1,N0H,A,388.2551,84,14,CA,N
1,N0H,Non-A,70.2481,12,5,CA,N
1,N0H,Seasonal,76.1249,4,2,CA,N
1,N0J,A,264.3868,82,5,CA,N
1,N0J,Non-A,61.5105,4,3,CA,N
1,N0K,A,66.7253,6,2,CA,N
1,N0K,Non-A,0,10,1,CA,N
1,N0L,A,168.2707,48,10,CA,N
1,N0L,Non-A,90.5997,9,6,CA,N
1,N0L,Seasonal,140.5426,29,4,CA,N
1,N0M,A,298.2222,33,8,CA,N
1,N0M,Non-A,12.6605,4,2,CA,N
1,N0M,Seasonal,0,2,1,CA,N
1,N0N,A,233.0428,66,6,CA,N
1,N0N,Non-A,49.2498,18,3,CA,N
1,N0N,Seasonal,73.8173,1,1,CA,N
1,N0P,A,271.0018,44,9,CA,N
1,N0P,Non-A,226.7054,41,4,CA,N
1,N0R,A,807.6976,147,13,CA,N
1,N0R,Non-A,0,7,1,CA,N
1,N0R,Seasonal,55.2495,8,3,CA,N
1,N1A,A,180.4013,5,2,CA,N
1,N1A,Non-A,50.3573,16,3,CA,N
1,N1C,A,0,2,1,CA,N
1,N1E,A,23.975,3,1,CA,N
1,N1E,Non-A,13.0682,1,1,CA,N
1,N1G,A,320.5951,26,3,CA,N
1,N1G,Non-A,0,3,2,CA,N
1,N1G,Seasonal,0,3,1,CA,N
1,N1H,A,448.3497,89,5,CA,N
1,N1H,Non-A,0,1,1,CA,N
1,N1L,A,28.0207,7,2,CA,N
1,N1L,Non-A,245.796,66,2,CA,N
1,N1M,A,25.3363,1,1,CA,N
1,N1M,Non-A,116.1909,16,2,CA,N
1,N1M,Seasonal,0,1,1,CA,N
1,N1R,A,67.0793,9,2,CA,N
1,N1S,A,43.7888,5,2,CA,N
1,N1S,Non-A,0,4,1,CA,N
1,N1S,Seasonal,13.5371,2,1,CA,N
1,N1T,A,15.368,3,1,CA,N
1,N2A,A,32.282,5,1,CA,N
